,quantity,pack_size,delirium,type,amount,normalized,grove,map_seed,plot,tier_3_upgrade,tier_4_upgrade,t1,t2,t3,t4,sacred drops
1162,146.0,35.0,0.0,Wild,42,24.277456647398843,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1163,146.0,35.0,0.0,Wild,91,52.601156069364166,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1164,146.0,35.0,0.0,Wild,23,13.294797687861271,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1165,146.0,35.0,0.0,Wild,22,12.716763005780347,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1166,146.0,35.0,0.0,Wild,28,16.184971098265898,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1167,146.0,35.0,0.0,Vivid,87,50.28901734104046,18,18,81,0.12,0.03,0,0.0,5.0,0.0,0.0
1168,146.0,35.0,0.0,Vivid,81,46.820809248554916,18,18,81,0.12,0.03,0,0.0,5.0,0.0,0.0
1169,146.0,35.0,0.0,Vivid,68,39.30635838150289,18,18,81,0.12,0.03,0,0.0,5.0,0.0,0.0
1170,146.0,35.0,0.0,Vivid,68,39.30635838150289,18,18,81,0.12,0.03,0,0.0,5.0,0.0,0.0
1171,146.0,35.0,0.0,Vivid,83,47.97687861271676,18,18,81,0.12,0.03,0,0.0,5.0,0.0,0.0
1172,146.0,35.0,0.0,Vivid,78,45.08670520231214,18,18,81,0.12,0.03,0,0.0,5.0,0.0,0.0
1173,146.0,35.0,0.0,Wild,36,20.809248554913296,18,18,82,0.12,0.03,0,19.0,0.0,0.0,0.0
1174,146.0,35.0,0.0,Wild,29,16.76300578034682,18,18,82,0.12,0.03,0,19.0,0.0,0.0,0.0
1175,146.0,35.0,0.0,Primal,32,18.497109826589597,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1176,146.0,35.0,0.0,Primal,473,273.4104046242775,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1177,146.0,35.0,0.0,Primal,95,54.91329479768786,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1178,146.0,35.0,0.0,Primal,68,39.30635838150289,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1179,146.0,35.0,0.0,Primal,41,23.69942196531792,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1180,146.0,35.0,0.0,Primal,78,45.08670520231214,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1181,146.0,35.0,0.0,Primal,65,37.57225433526012,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1182,146.0,35.0,0.0,Primal,92,53.179190751445084,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1183,146.0,35.0,0.0,Primal,82,47.39884393063584,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1184,146.0,35.0,0.0,Primal,72,41.61849710982659,18,18,82,0.12,0.03,0,19.0,5.0,1.0,0.0
1186,146.0,35.0,0.0,Vivid,74,42.77456647398844,18,18,82,0.12,0.03,0,0.0,3.0,0.0,0.0
1187,146.0,35.0,0.0,Vivid,64,36.994219653179194,18,18,82,0.12,0.03,0,0.0,3.0,0.0,0.0
1188,146.0,35.0,0.0,Vivid,97,56.06936416184971,18,18,82,0.12,0.03,0,0.0,3.0,0.0,0.0
1189,146.0,35.0,0.0,Primal,92,53.179190751445084,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1190,146.0,35.0,0.0,Primal,36,20.809248554913296,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1191,146.0,35.0,0.0,Primal,73,42.19653179190752,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1192,146.0,35.0,0.0,Primal,42,24.277456647398843,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1193,146.0,35.0,0.0,Primal,69,39.884393063583815,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1194,146.0,35.0,0.0,Primal,32,18.497109826589597,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1195,146.0,35.0,0.0,Primal,74,42.77456647398844,18,18,83,0.12,0.03,0,20.0,4.0,0.0,0.0
1196,146.0,35.0,0.0,Vivid,25,14.450867052023122,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1197,146.0,35.0,0.0,Vivid,73,42.19653179190752,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1198,146.0,35.0,0.0,Vivid,97,56.06936416184971,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1199,146.0,35.0,0.0,Vivid,64,36.994219653179194,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1200,146.0,35.0,0.0,Vivid,23,13.294797687861271,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1201,146.0,35.0,0.0,Vivid,95,54.91329479768786,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1202,146.0,35.0,0.0,Vivid,38,21.965317919075144,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1203,146.0,35.0,0.0,Vivid,88,50.86705202312139,18,18,83,0.12,0.03,0,19.0,3.0,0.0,0.0
1204,146.0,35.0,0.0,Wild,42,24.277456647398843,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1205,146.0,35.0,0.0,Wild,33,19.07514450867052,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1206,146.0,35.0,0.0,Wild,38,21.965317919075144,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1207,146.0,35.0,0.0,Wild,23,13.294797687861271,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1208,146.0,35.0,0.0,Wild,32,18.497109826589597,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1209,146.0,35.0,0.0,Wild,91,52.601156069364166,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1210,146.0,35.0,0.0,Wild,74,42.77456647398844,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1211,146.0,35.0,0.0,Wild,72,41.61849710982659,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1212,146.0,35.0,0.0,Wild,91,52.601156069364166,18,18,84,0.12,0.03,0,25.0,2.0,0.0,0.0
1213,146.0,35.0,0.0,Vivid,36,20.809248554913296,18,18,84,0.12,0.03,0,20.0,0.0,0.0,0.0
1214,146.0,35.0,0.0,Vivid,42,24.277456647398843,18,18,84,0.12,0.03,0,20.0,0.0,0.0,0.0
1215,142.0,46.0,0.0,Wild,89,52.046783625730995,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1216,142.0,46.0,0.0,Wild,24,14.035087719298247,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1217,142.0,46.0,0.0,Wild,90,52.631578947368425,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1218,142.0,46.0,0.0,Wild,35,20.46783625730994,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1219,142.0,46.0,0.0,Wild,83,48.538011695906434,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1220,142.0,46.0,0.0,Wild,34,19.883040935672515,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1221,142.0,46.0,0.0,Wild,29,16.95906432748538,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1222,142.0,46.0,0.0,Wild,64,37.42690058479532,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1223,142.0,46.0,0.0,Wild,96,56.140350877192986,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1224,142.0,46.0,0.0,Wild,21,12.280701754385966,19,19,85,0.13,0.03,0,40.0,3.0,0.0,0.0
1225,142.0,46.0,0.0,Primal,87,50.877192982456144,19,19,85,0.13,0.03,0,0.0,4.0,0.0,0.0
1226,142.0,46.0,0.0,Primal,84,49.12280701754386,19,19,85,0.13,0.03,0,0.0,4.0,0.0,0.0
1227,142.0,46.0,0.0,Primal,84,49.12280701754386,19,19,85,0.13,0.03,0,0.0,4.0,0.0,0.0
1228,142.0,46.0,0.0,Primal,83,48.538011695906434,19,19,85,0.13,0.03,0,0.0,4.0,0.0,0.0
1229,142.0,46.0,0.0,Primal,87,50.877192982456144,19,19,85,0.13,0.03,0,0.0,4.0,0.0,0.0
1230,142.0,46.0,0.0,Primal,65,38.01169590643275,19,19,85,0.13,0.03,0,0.0,4.0,0.0,0.0
1231,142.0,46.0,0.0,Wild,78,45.6140350877193,19,19,86,0.13,0.03,0,0.0,2.0,1.0,0.0
1232,142.0,46.0,0.0,Wild,97,56.72514619883041,19,19,86,0.13,0.03,0,0.0,2.0,1.0,0.0
1233,142.0,46.0,0.0,Wild,446,260.8187134502924,19,19,86,0.13,0.03,0,0.0,2.0,1.0,0.0
1235,142.0,46.0,0.0,Primal,25,14.619883040935672,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1236,142.0,46.0,0.0,Primal,34,19.883040935672515,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1237,142.0,46.0,0.0,Primal,38,22.22222222222222,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1238,142.0,46.0,0.0,Primal,34,19.883040935672515,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1239,142.0,46.0,0.0,Primal,28,16.374269005847953,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1240,142.0,46.0,0.0,Primal,28,16.374269005847953,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1241,142.0,46.0,0.0,Primal,25,14.619883040935672,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1242,142.0,46.0,0.0,Primal,28,16.374269005847953,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1243,142.0,46.0,0.0,Primal,28,16.374269005847953,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1244,142.0,46.0,0.0,Primal,24,14.035087719298247,19,19,86,0.13,0.03,0,40.0,0.0,0.0,0.0
1245,142.0,46.0,0.0,Vivid,80,46.78362573099415,19,19,86,0.13,0.03,0,0.0,2.0,0.0,0.0
1246,142.0,46.0,0.0,Vivid,87,50.877192982456144,19,19,86,0.13,0.03,0,0.0,2.0,0.0,0.0
1247,142.0,46.0,0.0,Vivid,66,38.59649122807018,19,19,86,0.13,0.03,0,0.0,2.0,0.0,0.0
1248,142.0,46.0,0.0,Wild,38,22.22222222222222,19,19,87,0.13,0.03,0,24.0,0.0,0.0,0.0
1249,142.0,46.0,0.0,Wild,32,18.71345029239766,19,19,87,0.13,0.03,0,24.0,0.0,0.0,0.0
1250,142.0,46.0,0.0,Wild,38,22.22222222222222,19,19,87,0.13,0.03,0,24.0,0.0,0.0,0.0
1251,142.0,46.0,0.0,Wild,25,14.619883040935672,19,19,87,0.13,0.03,0,24.0,0.0,0.0,0.0
1252,142.0,46.0,0.0,Primal,32,18.71345029239766,19,19,87,0.13,0.03,0,19.0,2.0,1.0,0.0
1253,142.0,46.0,0.0,Primal,399,233.33333333333334,19,19,87,0.13,0.03,0,19.0,2.0,1.0,0.0
1254,142.0,46.0,0.0,Primal,74,43.27485380116959,19,19,87,0.13,0.03,0,19.0,2.0,1.0,0.0
1255,142.0,46.0,0.0,Primal,78,45.6140350877193,19,19,87,0.13,0.03,0,19.0,2.0,1.0,0.0
1256,142.0,46.0,0.0,Primal,93,54.385964912280706,19,19,87,0.13,0.03,0,19.0,2.0,1.0,0.0
1257,142.0,46.0,0.0,Primal,83,48.538011695906434,19,19,87,0.13,0.03,0,19.0,2.0,1.0,0.0
1259,142.0,46.0,0.0,Vivid,89,52.046783625730995,19,19,87,0.13,0.03,0,0.0,1.0,0.0,0.0
1260,142.0,46.0,0.0,Vivid,78,45.6140350877193,19,19,87,0.13,0.03,0,0.0,1.0,0.0,0.0
1261,142.0,46.0,0.0,Wild,32,18.71345029239766,19,19,88,0.13,0.03,0,18.0,0.0,0.0,0.0
1262,142.0,46.0,0.0,Wild,34,19.883040935672515,19,19,88,0.13,0.03,0,18.0,0.0,0.0,0.0
1263,142.0,46.0,0.0,Wild,35,20.46783625730994,19,19,88,0.13,0.03,0,18.0,0.0,0.0,0.0
1264,142.0,46.0,0.0,Primal,74,43.27485380116959,19,19,88,0.13,0.03,0,0.0,4.0,0.0,0.0
1265,142.0,46.0,0.0,Primal,89,52.046783625730995,19,19,88,0.13,0.03,0,0.0,4.0,0.0,0.0
1266,142.0,46.0,0.0,Primal,94,54.97076023391813,19,19,88,0.13,0.03,0,0.0,4.0,0.0,0.0
1267,142.0,46.0,0.0,Primal,97,56.72514619883041,19,19,88,0.13,0.03,0,0.0,4.0,0.0,0.0
1268,142.0,46.0,0.0,Primal,97,56.72514619883041,19,19,88,0.13,0.03,0,0.0,4.0,0.0,0.0
1269,142.0,46.0,0.0,Vivid,41,23.976608187134502,19,19,88,0.13,0.03,0,22.0,0.0,2.0,0.0
1270,142.0,46.0,0.0,Vivid,34,19.883040935672515,19,19,88,0.13,0.03,0,22.0,0.0,2.0,0.0
1271,142.0,46.0,0.0,Vivid,42,24.56140350877193,19,19,88,0.13,0.03,0,22.0,0.0,2.0,0.0
1272,142.0,46.0,0.0,Vivid,21,12.280701754385966,19,19,88,0.13,0.03,0,22.0,0.0,2.0,0.0
1273,142.0,46.0,0.0,Vivid,380,222.22222222222223,19,19,88,0.13,0.03,0,22.0,0.0,2.0,0.0
1274,142.0,46.0,0.0,Vivid,445,260.233918128655,19,19,88,0.13,0.03,0,22.0,0.0,2.0,0.0
1275,142.0,46.0,0.0,Vivid,0,0.0,19,19,88,0.13,0.03,0,22.0,0.0,2.0,1.0
1276,142.0,46.0,0.0,Wild,32,18.71345029239766,19,19,89,0.13,0.03,0,35.0,0.0,0.0,0.0
1277,142.0,46.0,0.0,Wild,28,16.374269005847953,19,19,89,0.13,0.03,0,35.0,0.0,0.0,0.0
1278,142.0,46.0,0.0,Wild,21,12.280701754385966,19,19,89,0.13,0.03,0,35.0,0.0,0.0,0.0
1279,142.0,46.0,0.0,Primal,80,46.78362573099415,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1280,142.0,46.0,0.0,Primal,96,56.140350877192986,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1281,142.0,46.0,0.0,Primal,87,50.877192982456144,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1282,142.0,46.0,0.0,Primal,89,52.046783625730995,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1283,142.0,46.0,0.0,Primal,97,56.72514619883041,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1284,142.0,46.0,0.0,Primal,67,39.1812865497076,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1285,142.0,46.0,0.0,Primal,84,49.12280701754386,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1286,142.0,46.0,0.0,Primal,64,37.42690058479532,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1287,142.0,46.0,0.0,Primal,74,43.27485380116959,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1288,142.0,46.0,0.0,Primal,89,52.046783625730995,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1289,142.0,46.0,0.0,Primal,97,56.72514619883041,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1290,142.0,46.0,0.0,Primal,66,38.59649122807018,19,19,89,0.13,0.03,0,0.0,7.0,0.0,0.0
1291,142.0,46.0,0.0,Vivid,74,43.27485380116959,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1292,142.0,46.0,0.0,Vivid,65,38.01169590643275,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1293,142.0,46.0,0.0,Vivid,97,56.72514619883041,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1294,142.0,46.0,0.0,Vivid,97,56.72514619883041,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1295,142.0,46.0,0.0,Vivid,42,24.56140350877193,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1296,142.0,46.0,0.0,Vivid,93,54.385964912280706,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1297,142.0,46.0,0.0,Vivid,74,43.27485380116959,19,19,89,0.13,0.03,0,0.0,5.0,0.0,0.0
1298,139.0,41.0,0.0,Primal,63,37.16814159292036,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1299,139.0,41.0,0.0,Primal,70,41.29793510324484,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1300,139.0,41.0,0.0,Primal,63,37.16814159292036,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1301,139.0,41.0,0.0,Primal,35,20.64896755162242,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1302,139.0,41.0,0.0,Primal,40,23.598820058997052,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1303,139.0,41.0,0.0,Primal,39,23.008849557522126,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1304,139.0,41.0,0.0,Primal,76,44.8377581120944,20,20,90,0.1,0.02,0,42.0,3.0,0.0,0.0
1305,139.0,41.0,0.0,Primal,29,17.109144542772864,20,20,91,0.1,0.02,0,45.0,0.0,0.0,0.0
1306,139.0,41.0,0.0,Primal,38,22.4188790560472,20,20,91,0.1,0.02,0,45.0,0.0,0.0,0.0
1307,139.0,41.0,0.0,Primal,38,22.4188790560472,20,20,91,0.1,0.02,0,45.0,0.0,0.0,0.0
1308,139.0,41.0,0.0,Primal,29,17.109144542772864,20,20,91,0.1,0.02,0,45.0,0.0,0.0,0.0
1309,139.0,41.0,0.0,Vivid,80,47.197640117994105,20,20,91,0.1,0.02,0,0.0,2.0,0.0,0.0
1310,139.0,41.0,0.0,Vivid,89,52.50737463126844,20,20,91,0.1,0.02,0,0.0,2.0,0.0,0.0
1311,139.0,41.0,0.0,Vivid,82,48.37758112094396,20,20,91,0.1,0.02,0,0.0,2.0,0.0,0.0
1312,139.0,41.0,0.0,Primal,63,37.16814159292036,20,20,92,0.1,0.02,0,23.0,1.0,0.0,0.0
1313,139.0,41.0,0.0,Primal,38,22.4188790560472,20,20,92,0.1,0.02,0,23.0,1.0,0.0,0.0
1314,139.0,41.0,0.0,Primal,67,39.52802359882006,20,20,92,0.1,0.02,0,23.0,1.0,0.0,0.0
1315,139.0,41.0,0.0,Primal,38,22.4188790560472,20,20,92,0.1,0.02,0,23.0,1.0,0.0,0.0
1316,139.0,41.0,0.0,Primal,30,17.69911504424779,20,20,92,0.1,0.02,0,23.0,1.0,0.0,0.0
1317,139.0,41.0,0.0,Primal,28,16.519174041297937,20,20,92,0.1,0.02,0,23.0,1.0,0.0,0.0
1318,139.0,41.0,0.0,Vivid,28,16.519174041297937,20,20,92,0.1,0.02,0,21.0,1.0,0.0,0.0
1319,139.0,41.0,0.0,Vivid,30,17.69911504424779,20,20,92,0.1,0.02,0,21.0,1.0,0.0,0.0
1320,139.0,41.0,0.0,Vivid,34,20.058997050147493,20,20,92,0.1,0.02,0,21.0,1.0,0.0,0.0
1321,139.0,41.0,0.0,Vivid,73,43.06784660766962,20,20,92,0.1,0.02,0,21.0,1.0,0.0,0.0
1322,139.0,41.0,0.0,Primal,70,41.29793510324484,20,20,93,0.1,0.02,0,0.0,4.0,0.0,0.0
1323,139.0,41.0,0.0,Primal,80,47.197640117994105,20,20,93,0.1,0.02,0,0.0,4.0,0.0,0.0
1324,139.0,41.0,0.0,Primal,95,56.047197640118,20,20,93,0.1,0.02,0,0.0,4.0,0.0,0.0
1325,139.0,41.0,0.0,Primal,82,48.37758112094396,20,20,93,0.1,0.02,0,0.0,4.0,0.0,0.0
1326,139.0,41.0,0.0,Primal,66,38.93805309734513,20,20,93,0.1,0.02,0,0.0,4.0,0.0,0.0
1327,139.0,41.0,0.0,Primal,63,37.16814159292036,20,20,93,0.1,0.02,0,0.0,4.0,0.0,0.0
1328,139.0,41.0,0.0,Vivid,90,53.09734513274337,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1329,139.0,41.0,0.0,Vivid,80,47.197640117994105,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1330,139.0,41.0,0.0,Vivid,76,44.8377581120944,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1331,139.0,41.0,0.0,Vivid,38,22.4188790560472,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1332,139.0,41.0,0.0,Vivid,38,22.4188790560472,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1333,139.0,41.0,0.0,Vivid,29,17.109144542772864,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1334,139.0,41.0,0.0,Vivid,25,14.749262536873157,20,20,93,0.1,0.02,0,41.0,2.0,0.0,0.0
1335,107.0,33.0,0.0,Wild,57,37.13355048859935,21,21,94,0.11,0.02,0,0.0,4.0,0.0,0.0
1336,107.0,33.0,0.0,Wild,61,39.73941368078175,21,21,94,0.11,0.02,0,0.0,4.0,0.0,0.0
1337,107.0,33.0,0.0,Wild,57,37.13355048859935,21,21,94,0.11,0.02,0,0.0,4.0,0.0,0.0
1338,107.0,33.0,0.0,Wild,67,43.64820846905537,21,21,94,0.11,0.02,0,0.0,4.0,0.0,0.0
1339,107.0,33.0,0.0,Wild,78,50.814332247557,21,21,94,0.11,0.02,0,0.0,4.0,0.0,0.0
1340,107.0,33.0,0.0,Primal,28,18.24104234527687,21,21,94,0.11,0.02,0,19.0,0.0,0.0,0.0
1341,107.0,33.0,0.0,Primal,25,16.286644951140065,21,21,94,0.11,0.02,0,19.0,0.0,0.0,0.0
1342,107.0,33.0,0.0,Vivid,86,56.02605863192182,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1343,107.0,33.0,0.0,Vivid,68,44.299674267100976,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1344,107.0,33.0,0.0,Vivid,84,54.723127035830615,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1345,107.0,33.0,0.0,Vivid,57,37.13355048859935,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1346,107.0,33.0,0.0,Vivid,73,47.55700325732899,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1347,107.0,33.0,0.0,Vivid,80,52.1172638436482,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1348,107.0,33.0,0.0,Vivid,67,43.64820846905537,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1349,107.0,33.0,0.0,Vivid,28,18.24104234527687,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1350,107.0,33.0,0.0,Vivid,84,54.723127035830615,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1351,107.0,33.0,0.0,Vivid,61,39.73941368078175,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1352,107.0,33.0,0.0,Vivid,66,42.99674267100977,21,21,94,0.11,0.02,0,16.0,6.0,0.0,0.0
1353,107.0,33.0,0.0,Wild,85,55.374592833876214,21,21,95,0.11,0.02,0,22.0,3.0,0.0,0.0
1354,107.0,33.0,0.0,Wild,86,56.02605863192182,21,21,95,0.11,0.02,0,22.0,3.0,0.0,0.0
1355,107.0,33.0,0.0,Wild,36,23.45276872964169,21,21,95,0.11,0.02,0,22.0,3.0,0.0,0.0
1356,107.0,33.0,0.0,Wild,79,51.465798045602604,21,21,95,0.11,0.02,0,22.0,3.0,0.0,0.0
1357,107.0,33.0,0.0,Primal,0,0.0,21,21,95,0.11,0.02,0,20.0,0.0,0.0,0.0
1358,107.0,33.0,0.0,Vivid,57,37.13355048859935,21,21,95,0.11,0.02,0,0.0,2.0,0.0,0.0
1359,107.0,33.0,0.0,Vivid,66,42.99674267100977,21,21,95,0.11,0.02,0,0.0,2.0,0.0,0.0
1360,107.0,33.0,0.0,Primal,60,39.08794788273615,21,21,96,0.11,0.02,0,18.0,2.0,0.0,0.0
1361,107.0,33.0,0.0,Primal,80,52.1172638436482,21,21,96,0.11,0.02,0,18.0,2.0,0.0,0.0
1362,107.0,33.0,0.0,Primal,22,14.332247557003257,21,21,96,0.11,0.02,0,18.0,2.0,0.0,0.0
1363,107.0,33.0,0.0,Vivid,86,56.02605863192182,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1364,107.0,33.0,0.0,Vivid,80,52.1172638436482,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1365,107.0,33.0,0.0,Vivid,19,12.377850162866448,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1366,107.0,33.0,0.0,Vivid,86,56.02605863192182,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1367,107.0,33.0,0.0,Vivid,78,50.814332247557,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1368,107.0,33.0,0.0,Vivid,86,56.02605863192182,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1369,107.0,33.0,0.0,Vivid,74,48.208469055374586,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1370,107.0,33.0,0.0,Vivid,37,24.104234527687293,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1371,107.0,33.0,0.0,Vivid,74,48.208469055374586,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1372,107.0,33.0,0.0,Vivid,25,16.286644951140065,21,21,96,0.11,0.02,0,22.0,5.0,0.0,0.0
1373,107.0,33.0,0.0,Wild,63,41.04234527687296,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1374,107.0,33.0,0.0,Wild,80,52.1172638436482,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1375,107.0,33.0,0.0,Wild,78,50.814332247557,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1376,107.0,33.0,0.0,Wild,80,52.1172638436482,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1377,107.0,33.0,0.0,Wild,19,12.377850162866448,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1378,107.0,33.0,0.0,Wild,36,23.45276872964169,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1379,107.0,33.0,0.0,Wild,24,15.63517915309446,21,21,97,0.11,0.02,0,18.0,3.0,0.0,0.0
1380,107.0,33.0,0.0,Primal,67,43.64820846905537,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1381,107.0,33.0,0.0,Primal,80,52.1172638436482,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1382,107.0,33.0,0.0,Primal,80,52.1172638436482,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1383,107.0,33.0,0.0,Primal,78,50.814332247557,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1384,107.0,33.0,0.0,Primal,57,37.13355048859935,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1385,107.0,33.0,0.0,Primal,34,22.149837133550488,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1386,107.0,33.0,0.0,Primal,86,56.02605863192182,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1387,107.0,33.0,0.0,Primal,72,46.90553745928338,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1388,107.0,33.0,0.0,Primal,80,52.1172638436482,21,21,97,0.11,0.02,0,21.0,5.0,0.0,0.0
1389,170.0,56.0,0.0,Wild,42,22.7027027027027,22,22,98,0.12,0.03,0,24.0,0.0,0.0,0.0
1390,170.0,56.0,0.0,Wild,30,16.216216216216214,22,22,98,0.12,0.03,0,24.0,0.0,0.0,0.0
1391,170.0,56.0,0.0,Wild,42,22.7027027027027,22,22,98,0.12,0.03,0,24.0,0.0,0.0,0.0
